Code_commune_INSEE;Nom_commune;Code_postal
57451;MARTHILLE;57340
57455;MEGANGE;57220
57459;MERSCHWEILLER;57480
57467;MEY;57070
57468;MITTELBRONN;57370
57472;MONCHEUX;57420
57473;MONCOURT;57810
57480;MONTIGNY LES METZ;57950
57484;MORSBACH;57600
57487;MOULINS LES METZ;57160
57491;MOYEUVRE GRANDE;57250
57496;NEBING;57670
57528;ORON;57590
57531;OUDRENNE;57970
57540;PHALSBOURG;57370
57551;POSTROFF;57930
57553;POURNOY LA CHETIVE;57420
57554;POURNOY LA GRASSE;57420
57556;PUTTELANGE AUX LACS;57510
57558;PUTTIGNY;57170
57565;REDANGE;57390
57566;REDING;57445
57568;REMELFING;57200
57572;REMILLY;57580
57578;REZONVILLE VIONVILLE;57130
57590;ROLBING;57720
57592;ROMELFING;57930
57601;ROZERIEULLES;57160
57607;STE BARBE;57640
57610;ST FRANCOIS LACROIX;57320
57612;ST HUBERT;57640
57616;ST JULIEN LES METZ;57070
57625;SALONNES;57170
57631;SARREGUEMINES;57200
57631;SARREGUEMINES;57200
55505;THIERVILLE SUR MEUSE;55840
55522;UGNY SUR MEUSE;55140
55523;VACHERAUVILLE;55100
55526;VADONVILLE;55200
55549;VERY;55270
55551;VIGNEULLES LES HATTONCHATEL;55210
55553;VIGNOT;55200
55557;VILLE EN WOEVRE;55160
55559;VILLEROY SUR MEHOLLE;55190
55568;VILLE SUR SAULX;55000
55571;VILOSNES HARAUMONT;55110
55579;WATRONVILLE;55160
55582;WISEPPE;55700
55583;WOEL;55210
55584;WOIMBEY;55300
56003;ARRADON;56610
56007;AURAY;56400
56008;BADEN;56870
56010;BAUD;56150
56015;BERRIC;56230
56021;BRANDERION;56700
56023;BRECH;56400
56035;CARO;56140
56036;CAUDAN;56850
56041;CLEGUEREC;56480
56046;CRACH;56950
56047;CREDIN;56580
56067;GRAND CHAMP;56390
56072;GUELTAS;56920
56073;GUEMENE SUR SCORFF;56160
56083;HENNEBONT;56700
56086;ILE D HOUAT;56170
56087;ILE AUX MOINES;56780
56089;INGUINIEL;56240
56094;KERVIGNAC;56700
56098;LANESTER;56600
56105;LANVENEGEN;56320
56110;LIGNOL;56160
56115;LOCMARIA GRAND CHAMP;56390
56119;LOCOAL MENDON;56550
56120;LOCQUELTAS;56390
56123;MALANSAC;56220
56128;MELRAND;56310
56129;MENEAC;56490
56133;MISSIRIAC;56140
56144;EVELLYS;56500
56154;PEILLAC;56220
56156;PERSQUEN;56160
56162;PLOEMEUR;56270
56163;PLOERDUT;56160
56165;PLOERMEL;56800
56168;PLOUHARNEL;56340
56170;PLOURAY;56770
56171;PLUHERLIN;56220
56180;PORCARO;56380
56186;QUIBERON;56170
56188;QUISTINIC;56310
56189;RADENAC;56500
56198;ROHAN;56580
56198;ROHAN;56580
56206;ST AVE;56890
56212;ST DOLAY;56130
56214;ST GILDAS DE RHUYS;56730
56216;ST GORGON;56350
56224;ST LAURENT SUR OUST;56140
56234;ST PIERRE QUIBERON;56510
56240;SARZEAU;56370
56242;SEGLIEN;56160
56244;SERENT;56460
56245;SILFIAC;56480
56249;TAUPONT;56800
56256;TREHORENTEUC;56430
56257;LA TRINITE PORHOET;56490
56258;LA TRINITE SUR MER;56470
57002;ABONCOURT SUR SEILLE;57590
57008;ADELANGE;57380
57013;ALSTING;57515
57028;ARGANCY;57640
57031;ARS LAQUENEXY;57530
57034;ASPACH;57790
57038;AUDUN LE TICHE;57390
57043;AY SUR MOSELLE;57300
57045;BACOURT;57590
57056;BEBING;57830
57063;BERIG VINTRANGE;57660
57065;BERMERING;57340
57653;SILLY EN SAULNOIS;57420
57069;BERVILLER EN MOSELLE;57550
57659;SPICHEREN;57350
57072;BETTELAINVILLE;57640
57660;STIRING WENDEL;57350
57073;BETTING;57800
57665;TENTELING;57980
57080;BICKENHOLTZ;57635
57666;TERVILLE;57180
57082;BIDING;57660
57674;TINCRY;57590
57086;BELLES FORETS;57930
57675;TORCHEVILLE;57670
57088;BISTROFF;57660
57678;TRESSANGE;57710
57095;BOUCHEPORN;57220
57687;VALLERANGE;57340
57103;BOUSSEVILLER;57230
57694;VANY;57070
57117;BUDING;57920
57698;VATIMONT;57580
57120;BURLIONCOURT;57170
57708;VERNY;57420
57121;BURTONCOURT;57220
57711;VIBERSVILLER;57670
57130;CHATEAU BREHAIN;57340
57714;HAUTE VIGNEULLES;57690
57131;CHATEAU ROUGE;57320
57718;VILLERS STONCOURT;57530
57132;CHATEAU SALINS;57170
57725;VITTERSBOURG;57670
57136;CHEMERY LES DEUX;57320
57743;WALTEMBOURG;57370
57138;CHENOIS;57580
57747;WINTERSBOURG;57635
57141;CHICOURT;57590
57753;WUISSE;57170
57148;COLLIGNY MAIZERY;57530
57756;XOUAXANGE;57830
57149;COLMEN;57320
57757;YUTZ;57970
57150;CONDE NORTHEN;57220
57763;ZOMMANGE;57260
57167;DALSTEIN;57320
58006;ANLEZY;58270
57169;DANNELBOURG;57820
58007;ANNAY;58450
57173;DESSELING;57260
58011;ARMES;58500
57178;DIFFEMBACH LES HELLIMER;57660
58014;ARZEMBOUY;58700
57193;ENNERY;57365
58017;AUNAY EN BAZOIS;58110
57195;EPPING;57720
58026;BEAULIEU;58420
57197;ERNESTVILLER;57510
58026;BEAULIEU;58420
57199;ESCHERANGE;57330
58029;BEUVRON;58210
57200;LES ETANGS;57530
58046;CERCY LA TOUR;58340
57201;ETTING;57412
58053;CHAMPLEMY;58210
57205;FALCK;57550
58055;CHAMPVERT;58300
57206;FAMECK;57290
58057;CHANTENAY ST IMBERT;58240
57206;FAMECK;57290
58059;LA CHARITE SUR LOIRE;58400
57213;FILSTROFF;57320
58072;CHEVENON;58160
57218;FLEURY;57420
58075;CHITRY LES MINES;58800
57225;FONTENY;57590
58077;CIEZ;58220
57232;FRANCALTROFF;57670
58086;COSNE COURS SUR LOIRE;58200
57233;FRAQUELFING;57790
58089;COULOUTRE;58220
57234;FRAUENBERG;57200
58092;CRUX LA VILLE;58330
57239;FREYBOUSE;57660
58094;DAMPIERRE SOUS BOUHY;58310
57240;FREYMING MERLEBACH;57800
58097;DIENNES AUBIGNY;58340
57251;GOIN;57420
58099;DOMMARTIN;58120
57255;GOSSELMING;57930
58102;DONZY;58220
57256;GRAVELOTTE;57130
58104;DORNES;58390
57261;GROS REDERCHING;57410
58107;DUN SUR GRANDRY;58110
57264;GUEBENHOUSE;57510
58120;GACOGNE;58140
57269;GUENANGE;57310
58123;GERMENAY;58800
57270;VAL DE BRIDE;57260
58130;GRENOIS;58420
57272;GUERMANGE;57260
58131;GUERIGNY;58130
57273;GUERSTLING;57320
58142;LIMANTON;58290
57275;GUESSLING HEMERING;57380
58143;LIMON;58270
57278;GUINZELING;57670
58144;LIVRY;58240
57286;HALSTROFF;57480
58145;LORMES;58140
57292;HANNOCOURT;57590
58150;LYS;58190
57293;HAN SUR NIED;57580
58155;LA MARCHE;58400
57304;HAUT CLOCHER;57400
58159;MARIGNY SUR YONNE;58800
57308;HAZEMBOURG;57430
58160;MARZY;58180
57317;HERANGE;57635
58160;MARZY;58180
57335;HONSKIRCH;57670
58163;MENOU;58210
57336;L HOPITAL;57490
58168;MILLAY;58170
57347;INSVILLER;57670
58169;MOISSY MOULINOT;58190
57351;JURY;57245
58170;MONCEAUX LE COMTE;58190
57352;JUSSY;57130
58171;MONTAPAS;58110
57379;LANDROFF;57340
58176;MONTIGNY AUX AMOGNES;58130
57382;LANGATTE;57400
58180;MONTSAUCHE LES SETTONS;58230
57396;LESSY;57160
58180;MONTSAUCHE LES SETTONS;58230
57405;LINDRE HAUTE;57260
58185;MOUX EN MORVAN;58230
57406;LIOCOURT;57590
58187;MYENNES;58440
57413;LONGEVILLE LES ST AVOLD;57740
58192;NEUVILLE LES DECIZE;58300
57424;LUCY;57590
58196;NOLAY;58700
57430;MAINVILLERS;57380
58197;NUARS;58190
57434;MAIZIERES LES VIC;57810
58199;ONLAY;58370
57436;MALAUCOURT SUR SEILLE;57590
58200;OUAGNE;58500
57449;MARSILLY;57530
58205;OUROUX EN MORVAN;58230
57452;LA MAXE;57140
58207;PARIGNY LES VAUX;58320
57454;MECLEUVES;57245
58209;PERROY;58220
57457;MENSKIRCH;57320
58210;PLANCHEZ;58230
57462;METTING;57370
58213;POUGNY;58200
57463;METZ;57070
58215;POUILLY SUR LOIRE;58150
57471;MOMERSTROFF;57220
58227;ST AMAND EN PUISAYE;58310
57492;MOYEUVRE PETITE;57250
58231;ST AUBIN LES FORGES;58130
57494;MUNSTER;57670
58245;ST HILAIRE FONTAINE;58300
57497;NELLING;57670
58247;ST JEAN AUX AMOGNES;58270
57501;NEUFVILLAGE;57670
58251;ST LOUP;58200
57502;NEUNKIRCHEN LES BOUZONVILLE;57320
58256;ST MARTIN SUR NOHAIN;58150
57506;NIEDERSTINZEL;57930
58257;ST MAURICE;58330
57508;NILVANGE;57240
58260;ST PARIZE LE CHATEL;58490
57512;NOUILLY;57645
58260;ST PARIZE LE CHATEL;58490
57526;ORMERSVILLER;57720
58261;ST PERE;58200
57532;PAGNY LES GOIN;57420
58262;ST PEREUSE;58110
57542;PIBLANGE;57220
58266;ST REVERIEN;58420
57548;PONTOY;57420
58273;SAUVIGNY LES BOIS;58160
57550;PORCELETTE;57890
58274;SAVIGNY POIL FOL;58170
57560;RACRANGE;57340
58276;SEMELAY;58360
57569;REMELING;57480
58282;SURGY;58500
57581;RICHELING;57510
58284;TALON;58190
57583;RICHEVAL;57830
58287;TAZILLY;58170
57596;ROSBRUCK;57800
58295;TRACY SUR LOIRE;58150
57598;ROUHLING;57520
58302;VARENNES LES NARCY;58400
57599;ROUPELDANGE;57220
58306;VERNEUIL;58300
57602;RURANGE LES THIONVILLE;57310
58312;VILLIERS SUR YONNE;58500
57609;ST EPVRE;57580
59002;ABSCON;59215
57622;ST PRIVAT LA MONTAGNE;57855
59004;AIX EN PEVELE;59310
57629;SARRALTROFF;57400
59017;ARMENTIERES;59280
57635;SCHALBACH;57370
59019;ARTRES;59269
57636;SCHMITTVILLER;57412
59029;AUCHY LEZ ORCHIES;59310
59032;AULNOY LEZ VALENCIENNES;59300
59038;AVESNES LE SEC;59296
59044;BAISIEUX;59780
59049;BANTOUZELLE;59266
57644;SEINGBOUSE;57455
59051;LA BASSEE;59480
57647;SEREMANGE ERZANGE;57290
59053;BAVAY;59570
57651;SIERSTHAL;57410
59056;BEAUCAMPS LIGNY;59134
57654;SILLY SUR NIED;57530
59074;BERTRY;59980
57655;SOLGNE;57420
59078;BEUGNIES;59216
57657;SOTZELING;57170
59079;BEUVRAGES;59192
57660;STIRING WENDEL;57350
59082;BIERNE;59380
57662;SUISSE;57340
59088;BOIS GRENIER;59280
57663;TALANGE;57525
59093;BOULOGNE SUR HELPE;59440
57671;THIMONVILLE;57580
59096;BOURGHELLES;59830
57672;THIONVILLE;57100
59104;BOUSSOIS;59168
57672;THIONVILLE;57100
59105;BOUVIGNIES;59870
57678;TRESSANGE;57710
59107;BRAY DUNES;59123
57680;TROISFONTAINES;57870
59114;BRUILLE ST AMAND;59199
57686;VAHL LES FAULQUEMONT;57380
59115;BRUNEMONT;59151
57695;VARIZE VAUDONCOURT;57220
59130;CAPPELLE BROUCK;59630
57696;VARSBERG;57880
59131;CAPPELLE LA GRANDE;59180
57697;VASPERVILLER;57560
59136;LE CATEAU CAMBRESIS;59360
57701;VAUX;57130
59149;CLARY;59225
57703;VECKERSVILLER;57370
59158;COUTICHES;59310
57705;VELVING;57220
59160;CRESPIN;59154
57712;VIC SUR SEILLE;57630
59166;CURGIES;59990
57715;VIGNY;57420
59167;CUVILLERS;59268
57720;VILLING;57550
59171;DEHERIES;59127
57724;VITRY SUR ORNE;57185
59174;DIMECHAUX;59740
57726;VITTONCOURT;57580
59175;DIMONT;59216
57738;WALDHOUSE;57720
59176;DOIGNIES;59400
57742;WALSCHEID;57870
59177;DOMPIERRE SUR HELPE;59440
57746;WILLERWALD;57430
59178;DOUAI;59500
57748;WITTRING;57905
59178;DOUAI;59500
57760;ZETTING;57905
59183;DUNKERQUE;59140
58001;ACHUN;58110
59183;DUNKERQUE;59240
58003;ALLIGNY EN MORVAN;58230
59184;EBBLINGHEM;59173
58008;ANTHIEN;58800
59185;ECAILLON;59176
58009;ARBOURSE;58350
59186;ECCLES;59740
58015;ASNAN;58420
59188;ECUELIN;59620
58020;AVRIL SUR LOIRE;58300
59190;ELESMES;59600
58021;AZY LE VIF;58240
59191;ELINCOURT;59127
58023;BAZOCHES;58190
59197;ENNEVELIN;59710
58033;BITRY;58310
59205;ESCAUDAIN;59124
58040;BRINAY;58110
59212;ESTAIRES;59940
58042;BULCY;58400
59213;ESTOURMEL;59400
58043;BUSSY LA PESLE;58420
59215;ESTREUX;59990
58044;LA CELLE SUR LOIRE;58440
59222;FAUMONT;59310
58045;LA CELLE SUR NIEVRE;58700
59225;FEIGNIES;59750
58049;CHALAUX;58140
59229;FERON;59610
58058;LA CHAPELLE ST ANDRE;58210
59239;FLINES LEZ RACHES;59148
58080;LA COLLANCELLE;58800
59241;FLOYON;59219
58081;COLMERY;58350
59243;FONTAINE AU PIRE;59157
58086;COSNE COURS SUR LOIRE;58200
59250;FOURNES EN WEPPES;59134
58093;CUNCY LES VARZY;58210
59267;GONNELIEU;59231
58096;DEVAY;58300
59273;GRAVELINES;59820
58105;DRUY PARIGNY;58160
59274;LA GROISE;59360
58113;FERTREVE;58270
59276;GUESNAIN;59287
58118;FOURS;58250
59280;HAMEL;59151
58122;GARCHY;58150
59291;HAUTMONT;59330
58122;GARCHY;58150
59305;HERZEELE;59470
58128;GLUX EN GLENNE;58370
59307;HOLQUE;59143
58133;HERY;58800
59312;HONNECOURT SUR ESCAUT;59266
58137;LAMENAY SUR LOIRE;58300
59325;JOLIMETZ;59530
58152;MAGNY COURS;58470
59327;LALLAING;59167
58154;LA MAISON DIEU;58190
59347;LIESSIES;59740
58156;MARCY;58210
59349;LIGNY EN CAMBRESIS;59191
58161;MAUX;58290
59360;LOOS;59120
58164;MESVES SUR LOIRE;58400
59378;MARCQ EN BAROEUL;59700
58165;METZ LE COMTE;58190
59381;MARESCHES;59990
58172;MONTAMBERT;58250
59382;MARETZ;59238
58174;MONTENOISON;58700
59385;MARPENT;59164
58181;MORACHES;58420
59386;MARQUETTE LEZ LILLE;59520
58184;MOUSSY;58700
59387;MARQUETTE EN OSTREVANT;59252
58206;PARIGNY LA ROSE;58210
59390;MASNY;59176
58211;POIL;58170
59392;MAUBEUGE;59600
58222;RIX;58500
59399;MERRIS;59270
58225;SAINCAIZE MEAUCE;58470
59407;MONCHAUX SUR ECAILLON;59224
58228;ST ANDELAIN;58150
59408;MONCHEAUX;59283
58234;ST BONNOT;58700
59412;MONTAY;59360
58243;ST GRATIEN SAVIGNY;58340
59413;MONTIGNY EN CAMBRESIS;59225
58244;ST HILAIRE EN MORVAN;58120
59414;MONTIGNY EN OSTREVENT;59182
58255;ST MARTIN DU PUY;58140
59415;MONTRECOURT;59227
58258;ST OUEN SUR LOIRE;58160
59426;NEUVILLE EN FERRAIN;59960
58264;ST PIERRE LE MOUTIER;58240
59429;NEUVILLE SUR ESCAUT;59293
58272;SARDY LES EPIRY;58800
59430;NEUVILLY;59360
58286;TANNAY;58190
59431;NIEPPE;59850
58288;TEIGNY;58190
59441;OBIES;59570
58296;TRESNAY;58240
59453;OUDEZEELE;59670
58305;VAUCLAIX;58140
59454;OXELAERE;59670
58308;VIGNOL;58190
59469;PRADELLES;59190
59003;AIBES;59149
59478;QUAEDYPRE;59380
59007;ANHIERS;59194
59479;QUAROUBLE;59243
59011;ANNOEULLIN;59112
59480;QUERENAING;59269
59013;ANSTAING;59152
59488;RAILLENCOURT STE OLLE;59554
59015;ARLEUX;59151
59493;RAMOUSIES;59177
59018;ARNEKE;59285
59495;RECQUIGNIES;59245
59023;AUBENCHEUL AU BAC;59265
59503;ROBERSART;59550
59026;AUBIGNY AU BAC;59265
59506;ROMERIES;59730
59031;AUDIGNIES;59570
59511;ROSULT;59230
59036;AVESNES SUR HELPE;59440
59517;LES RUES DES VIGNES;59258
59037;AVESNES LES AUBERT;59129
59521;SAILLY LEZ CAMBRAI;59554
59523;SAINGHIN EN MELANTOIS;59262
59527;ST ANDRE LEZ LILLE;59350
59531;ST BENIN;59360
59542;ST REMY CHAUSSEE;59620
59552;SANCOURT;59268
59566;SEQUEDIN;59320
59577;STAPLE;59190
59586;TEMPLEUVE EN PEVELE;59242
59589;THIANT;59224
59593;THUN L EVEQUE;59141
59595;THUN ST MARTIN;59141
59597;TILLOY LEZ CAMBRAI;59554
59605;UXEM;59229
59606;VALENCIENNES;59300
59608;VENDEGIES SUR ECAILLON;59213
59611;VERLINGHEM;59237
59617;VIEUX MESNIL;59138
59629;VRED;59870
59631;WALINCOURT SELVIGNY;59127
59634;WALLON CAPPEL;59190
59636;WAMBRECHIES;59118
59648;WATTIGNIES;59139
59666;ZEGERSCAPPEL;59470
59670;DON;59272
60008;AIRION;60600
60009;ALLONNE;60000
60011;AMY;60310
60017;ANSAUVILLERS;60120
60021;APPILLY;60400
60037;BABOEUF;60400
60041;BAILLEUL SUR THERAIN;60930
60044;BALAGNY SUR THERAIN;60250
60045;BARBERY;60810
60052;BEAUGIES SOUS BOIS;60640
60053;BEAULIEU LES FONTAINES;60310
60054;LES HAUTS TALICAN;60390
60061;BELLOY;60490
60082;BONNEUIL LES EAUX;60120
60083;BONNEUIL EN VALOIS;60123
60084;BONNIERES;60112
60085;BONVILLERS;60120
60106;BREUIL LE SEC;60840
60109;BROMBOS;60210
60113;BUCAMPS;60480
60115;BULLES;60130
60116;BURY;60250
60119;CAMBRONNE LES RIBECOURT;60170
60124;CANDOR;60310
60125;CANLY;60680
60130;CATENOY;60840
60135;CAUVIGNY;60730
60153;CHOQUEUSE LES BENARDS;60360
60165;LE COUDRAY SUR THELLE;60430
60166;COUDUN;60150
60168;COURCELLES EPAYELLES;60420
60172;COYE LA FORET;60580
60176;CREPY EN VALOIS;60800
60188;CUISE LA MOTTE;60350
60190;CUVERGNON;60620
60196;LA DRENNE;60790
60196;LA DRENNE;60790
60197;DIEUDONNE;60530
60212;ERCUIS;60530
60213;ERMENONVILLE;60950
60216;ERQUINVILLERS;60130
60232;FERRIERES;60420
60240;FONTAINE BONNELEAU;60360
60247;FOUILLEUSE;60190
60250;FOUQUENIES;60000
60255;FRENICHES;60640
60258;FRESNIERES;60310
60264;FROCOURT;60000
60267;LE GALLET;60360
60277;GOINCOURT;60000
60287;GRANDRU;60400
60291;GUISCARD;60640
60292;GURY;60310
60293;HADANCOURT LE HAUT CLOCHER;60240
60306;HECOURT;60380
60312;HERICOURT SUR THERAIN;60380
60316;HODENC L EVEQUE;60430
60319;LA HOUSSOYE;60390
60322;JAMERICOURT;60240
60324;JAULZY;60350
60329;LABERLIERE;60310
60335;LACHAPELLE SOUS GERBEROY;60380
60346;LAMORLAYE;60260
60347;LANNOY CUILLERE;60220
60352;LATTAINVILLE;60240
60355;LAVERSINES;60510
60360;LIANCOURT;60140
59057;BEAUDIGNIES;59530
59061;BEAUREPAIRE SUR SAMBRE;59550
59066;BERELLES;59740
59067;BERGUES;59380
59069;BERMERAIN;59213
59076;BETTIGNIES;59600
59080;BEUVRY LA FORET;59310
59084;BLARINGHEM;59173
59086;BOESCHEPE;59299
59087;BOESEGHEM;59189
59090;BONDUES;59910
59092;BOUCHAIN;59111
59097;BOURSIES;59400
59112;BRUAY SUR L ESCAUT;59860
59122;CAMBRAI;59400
59123;CAMPHIN EN CAREMBAULT;59133
59125;CANTAING SUR ESCAUT;59267
59127;CAPELLE;59213
59133;CARNIN;59112
59135;CASSEL;59670
59137;CATILLON SUR SAMBRE;59360
59139;CAUDRY;59540
59142;CERFONTAINE;59680
59146;CHERENG;59152
59150;COBRIEUX;59830
59156;COURCHELETTES;59552
59160;CRESPIN;59154
59163;CROIX;59170
59169;DAMOUSIES;59680
59179;DOUCHY LES MINES;59282
59180;LE DOULIEU;59940
59183;DUNKERQUE;59640
59187;ECLAIBES;59330
59192;EMERCHICOURT;59580
59211;ESQUERCHIN;59553
59224;FECHAIN;59247
59232;LA FLAMENGRIE;59570
59233;FLAUMONT WAUDRECHIES;59440
59236;FLESQUIERES;59267
59237;FLETRE;59270
59240;FLOURSIES;59440
59253;FRESNES SUR ESCAUT;59970
59262;GODEWAERSVELDE;59270
59264;GOGNIES CHAUSSEE;59600
59266;GONDECOURT;59147
59275;GRUSON;59152
59278;HALLENNES LEZ HAUBOURDIN;59320
59284;HASNON;59178
59290;HAUT LIEU;59440
59292;HAVELUY;59255
59294;HAYNECOURT;59268
59300;HEM LENGLET;59247
59304;HERRIN;59147
59309;HONDSCHOOTE;59122
59315;HOUDAIN LEZ BAVAY;59570
59316;HOUPLIN ANCOISNE;59263
59318;HOUTKERQUE;59470
59319;HOYMILLE;59492
59320;ILLIES;59480
59326;KILLEM;59122
59328;LAMBERSART;59130
59341;LESDAIN;59258
59348;LIEU ST AMAND;59111
59352;LINSELLES;59126
59356;LOMPRET;59840
59358;LOOBERGHE;59630
59369;MAING;59233
59384;MAROILLES;59550
59388;MARQUILLIES;59274
59397;MERCKEGHEM;59470
59401;METEREN;59270
59405;MOEUVRES;59400
59409;MONCHECOURT;59234
59420;MOUSTIER EN FAGNE;59132
59421;MOUVAUX;59420
59423;NEUF BERQUIN;59940
59433;NIEURLET;59143
59435;NOMAIN;59310
59437;NOYELLES LES SECLIN;59139
60363;LIERVILLE;60240
59440;NOYELLES SUR SELLE;59282
60364;LIEUVILLERS;60130
59444;ODOMEZ;59970
60367;LOCONVILLE;60240
59448;OOST CAPPEL;59122
60368;LONGUEIL ANNEL;60150
59450;ORS;59360
60370;LORMAISON;60110
59452;OSTRICOURT;59162
60376;MAISONCELLE ST PIERRE;60112
59456;PECQUENCOURT;59146
60378;MAREST SUR MATZ;60490
59463;PITGAM;59284
60387;MARSEILLE EN BEAUVAISIS;60690
59467;PONT SUR SAMBRE;59138
60392;MELICOCQ;60150
59470;PREMESQUES;59840
60394;MENEVILLERS;60420
59473;PREUX AU SART;59144
60397;LE MESNIL CONTEVILLE;60210
59475;PROUVY;59121
60403;MILLY SUR THERAIN;60112
59481;LE QUESNOY;59530
60407;MONCEAUX L ABBAYE;60220
59489;RAIMBEAUCOURT;59283
60415;MONTEPILLOY;60810
59513;ROUCOURT;59169
60416;MONTGERAIN;60420
59515;ROUVIGNIES;59220
60423;MONTMACQ;60150
59516;RUBROUCK;59285
60425;MONTREUIL SUR BRECHE;60480
59522;SAILLY LEZ LANNOY;59390
60427;MONTS;60119
59524;SAINGHIN EN WEPPES;59184
60429;MORANGLES;60530
59525;SAINS DU NORD;59177
60446;NANTEUIL LE HAUDOUIN;60440
59546;ST SYLVESTRE CAPPEL;59114
60450;NEUILLY EN THELLE;60530
59548;ST WAAST;59570
60456;LA NEUVILLE ROY;60190
59565;SEPMERIES;59269
60461;NIVILLERS;60510
59567;SERANVILLERS FORENVILLE;59400
60472;OFFOY;60210
59572;SOLRE LE CHATEAU;59740
60474;OGNOLLES;60310
59574;SOMAIN;59490
60480;OROER;60510
59579;STEENE;59380
60486;PAILLART;60120
59581;STEENWERCK;59181
60491;PIERREFONDS;60350
59584;TAISNIERES SUR HON;59570
60494;PLAILLY;60128
59596;TILLOY LEZ MARCHIENNES;59870
60495;PLAINVAL;60130
59600;TOURMIGNIES;59551
60502;LE PLESSIS PATTE D OIE;60640
59601;TRELON;59132
60503;LE PLOYRON;60420
59616;VIEUX CONDE;59690
60507;PONTOISE LES NOYON;60400
59618;VIEUX RENG;59600
60513;PRECY SUR OISE;60460
59627;VILLERS SIRE NICOLE;59600
60527;REEZ FOSSE MARTIN;60620
59628;VOLCKERINCKHOVE;59470
60535;REUIL SUR BRECHE;60480
59649;WATTIGNIES LA VICTOIRE;59680
60545;ROMESCAMPS;60220
59654;WAZIERS;59119
60547;ROSOY;60140
59656;WERVICQ SUD;59117
60548;ROSOY EN MULTIEN;60620
59658;WICRES;59134
60550;ROTHOIS;60690
59659;WIGNEHIES;59212
60557;ROY BOISSY;60690
59664;WULVERDINGHE;59143
60558;ROYE SUR MATZ;60310
59667;ZERMEZEELE;59670
60564;SAINS MORAINVILLERS;60420
59669;ZUYTPEENE;59670
60566;ST ARNOULT;60220
60001;ABANCOURT;60220
60567;ST AUBIN EN BRAY;60650
60007;AGNETZ;60600
60570;ST CREPIN IBOUVILLERS;60149
60010;AMBLAINVILLE;60110
60581;ST JUST EN CHAUSSEE;60130
60012;ANDEVILLE;60570
60582;ST LEGER AUX BOIS;60170
60019;ANTHEUIL PORTES;60162
60591;ST PAUL;60650
60027;AUGER ST VINCENT;60800
60594;ST QUENTIN DES PRES;60380
60042;BAILLEVAL;60140
60596;ST SAMSON LA POTERIE;60220
60047;BARON;60300
60598;ST SULPICE;60430
60048;BAUGY;60113
60612;SENLIS;60300
60050;BAZICOURT;60700
60618;SERY MAGNEVAL;60800
60058;BEAUVOIR;60120
60626;TALMONTIERS;60590
60059;BEHERICOURT;60400
60632;THIESCOURT;60310
60060;BELLE EGLISE;60540
60634;THIEUX;60480
60062;BERLANCOURT;60640
60642;TRACY LE VAL;60170
60065;BERTHECOURT;60370
60644;TRIE CHATEAU;60590
60069;BETZ;60620
60650;TRUMILLY;60800
60070;BIENVILLE;60280
60659;VAUDANCOURT;60240
60073;BLACOURT;60650
60660;LE VAUMAIN;60590
60074;BLAINCOURT LES PRECY;60460
60661;VAUMOISE;60117
60076;BLARGIES;60220
60668;VERDEREL LES SAUQUEUSE;60112
60088;BORNEL;60540
60682;VILLERS ST FRAMBOURG OGNON;60810
60089;BOUBIERS;60240
60691;VILLERS VERMONT;60380
60091;BOUILLANCY;60620
60693;VILLESELVE;60640
60095;BOURY EN VEXIN;60240
60698;WACQUEMOULIN;60420
60097;BOUTENCOURT;60590
60702;WELLES PERENNES;60420
60100;BRASSEUSE;60810
61010;AUBRY LE PANTHOU;61120
60104;BRETEUIL;60120
61023;BAILLEUL;61160
60111;BROYES;60120
61028;BAZOCHES AU HOULME;61210
60112;BRUNVILLERS LA MOTTE;60130
61034;BEAULIEU;61190
60126;CANNECTANCOURT;60310
61035;BEAUVAIN;61600
60128;CANNY SUR THERAIN;60220
61040;BELLOU EN HOULME;61220
60131;CATHEUX;60360
61043;BERD HUIS;61340
60136;CEMPUIS;60210
61044;BERJOU;61430
60137;CERNOY;60190
61050;COUR MAUGIS SUR HUISNE;61110
60140;CHAMBORS;60240
61050;COUR MAUGIS SUR HUISNE;61110
60143;CHAUMONT EN VEXIN;60240
61055;BOUCE;61570
60157;CLERMONT;60600
61061;BRETONCELLES;61110
60175;CREIL;60100
61071;CAMEMBERT;61120
60182;LE CROCQ;60120
61080;CHAHAINS;61320
60184;CROUTOY;60350
61082;LE CHALANGE;61390
60186;CUIGNIERES;60130
61084;CHAMPCERIE;61210
60192;CUY;60310
61094;LA CHAPELLE AU MOINE;61100
60195;DELINCOURT;60240
61108;CISAI ST AUBIN;61230
60201;DOMPIERRE;60420
61121;COULIMER;61360
60204;ECUVILLY;60310
61129;COURGEON;61400
60209;LA CORNE EN VEXIN;60240
61141;CUISSAI;61250
60209;LA CORNE EN VEXIN;60240
61145;DOMFRONT EN POIRAIE;61700
60217;ESCAMES;60380
61148;DURCET;61100
60220;ESPAUBOURG;60650
61149;ECHALOU;61440
60222;ESSUILES;60510
61152;ECORCHES;61160
60236;FLAVY LE MELDEUX;60640
61153;ECOUCHE LES VALLEES;61150
60238;FLEURINES;60700
61167;LA FERTE EN OUCHE;61550
60239;FLEURY;60240
61167;LA FERTE EN OUCHE;61550
60262;LE FRESTOY VAUX;60420
61168;LA FERTE MACE;61600
60268;GANNES;60120
